Original,New,OriginalRetrofitted,Retrofitted,YearX,YearY,target
0,1,0,1,2000,1981,0.6909020913210183
0,1,0,1,2000,1982,3.3818961937957486
0,1,0,1,2000,1983,1.4584331334959906
0,1,0,1,2000,1984,1.3574025026141503
0,1,0,1,2000,1985,-1.277671767166261
0,1,0,1,2000,1986,-0.49014359707215005
0,1,0,1,2000,1987,-0.3955929661903115
0,1,0,1,2000,1988,4.744959337748346
0,1,0,1,2000,1989,4.566538368769605
0,1,0,1,2000,1990,5.602736821192053
0,1,0,1,2000,1991,1.7574820843499481
0,1,0,1,2000,1992,3.1886187312652496
0,1,0,1,2000,1993,2.9565327919135567
0,1,0,1,2000,1994,7.3309431090972454
0,1,0,1,2000,1995,4.879703736493552
0,1,0,1,2000,1996,2.425933196235623
0,1,0,1,2000,1997,5.680900362495644
0,1,0,1,2000,1998,3.969358222377134
0,1,0,1,2000,1999,3.5501473196235604
0,1,0,1,2000,2001,4.722989675845239
0,1,0,1,2000,2002,7.145475977692574
0,1,0,1,2000,2003,4.474367577553153
0,1,0,1,2000,2004,5.710656263506447
0,1,0,1,2000,2005,3.8115502335308453
0,1,0,1,2000,2006,5.6602331753224115
0,1,0,1,2000,2007,7.138018745207388
0,1,0,1,2000,2008,5.58281046357616
0,1,0,1,2000,2009,5.623570393865456
0,1,0,1,2000,2010,2.1257059951202484
0,1,0,1,2000,2011,8.6762858208435
0,1,0,1,2000,2012,5.021320383408854
0,1,0,1,2000,2013,2.2975061763680737
0,0,0,1,2000,1981,1.4209493726036937
0,0,0,1,2000,1982,4.044606284419656
0,0,0,1,2000,1983,2.1898498954339463
0,0,0,1,2000,1984,2.1076923492506072
0,0,0,1,2000,1985,-0.6169643255489748
0,0,0,1,2000,1986,0.24048189264551972
0,0,0,1,2000,1987,0.3530209794353439
0,0,0,1,2000,1988,5.368848152666431
0,0,0,1,2000,1989,5.22814775531544
0,0,0,1,2000,1990,6.167383363541303
0,0,0,1,2000,1991,2.471642185430461
0,0,0,1,2000,1992,3.820682269083302
0,0,0,1,2000,1993,3.596580575113278
0,0,0,1,2000,1994,7.904983279888463
0,0,0,1,2000,1995,5.459676566747996
0,0,0,1,2000,1996,3.0806801219937228
0,0,0,1,2000,1997,6.187331554548624
0,0,0,1,2000,1998,4.638454203555246
0,0,0,1,2000,1999,4.186044499825722
0,0,0,1,2000,2001,5.372434098989193
0,0,0,1,2000,2002,7.731352105263158
0,0,0,1,2000,2003,5.028211861275705
0,0,0,1,2000,2004,6.278092209829207
0,0,0,1,2000,2005,4.412532056465666
0,0,0,1,2000,2006,6.20511823980481
0,0,0,1,2000,2007,7.589386876960613
0,0,0,1,2000,2008,6.121984966887417
0,0,0,1,2000,2009,6.111587002439875
0,0,0,1,2000,2010,2.75141978041129
0,0,0,1,2000,2011,9.106008027187174
0,0,0,1,2000,2012,5.592987490414779
0,0,0,1,2000,2013,2.987920582084351
0,1,0,1,2000,1981,4.6102451594283735
0,1,0,1,2000,1982,6.982949634855349
0,1,0,1,2000,1983,5.286992960055767
0,1,0,1,2000,1984,5.197912188497733
0,1,0,1,2000,1985,2.874513368281629
0,1,0,1,2000,1986,3.5688930478912524
0,1,0,1,2000,1987,3.6522602693621478
0,1,0,1,2000,1988,8.184790258347855
0,1,0,1,2000,1989,8.027472843220632
0,1,0,1,2000,1990,8.9411101928198
0,1,0,1,2000,1991,5.550670529383062
0,1,0,1,2000,1992,6.8125329528058565
0,1,0,1,2000,1993,6.607898038619728
0,1,0,1,2000,1994,10.46490498236319
0,1,0,1,2000,1995,8.303597147159287
0,1,0,1,2000,1996,6.140057532798882
0,1,0,1,2000,1997,9.010028580271868
0,1,0,1,2000,1998,7.5009269102823275
0,1,0,1,2000,1999,7.131300091181596
0,1,0,1,2000,2001,8.165419161519694
0,1,0,1,2000,2002,10.301374823004531
0,1,0,1,2000,2003,7.946203976298359
0,1,0,1,2000,2004,9.036264968699895
0,1,0,1,2000,2005,7.3617843781108405
0,1,0,1,2000,2006,8.991805897246426
0,1,0,1,2000,2007,10.294799629417916
0,1,0,1,2000,2008,8.923540712164515
0,1,0,1,2000,2009,8.959479573649354
0,1,0,1,2000,2010,5.875341078006274
0,1,0,1,2000,2011,11.651121134053678
0,1,0,1,2000,2012,8.428463442035552
0,1,0,1,2000,2013,6.026820801394213
0,0,0,1,2000,1981,5.168683595259672
0,0,0,1,2000,1982,7.482015497943536
0,0,0,1,2000,1983,5.846638895364237
0,0,0,1,2000,1984,5.774198909864064
0,0,0,1,2000,1985,3.371813452073892
0,0,0,1,2000,1986,4.127841300941093
0,0,0,1,2000,1987,4.227069314325549
0,0,0,1,2000,1988,8.649626603694665
0,0,0,1,2000,1989,8.525568189473685
0,0,0,1,2000,1990,9.35371141401185
0,0,0,1,2000,1991,6.095100917253397
0,0,0,1,2000,1992,7.284577118020213
0,0,0,1,2000,1993,7.086982072220283
0,0,0,1,2000,1994,10.885788760822585
0,0,0,1,2000,1995,8.729711874939003
0,0,0,1,2000,1996,6.6321021084698515
0,0,0,1,2000,1997,9.371300145695363
0,0,0,1,2000,1998,8.005623341512722
0,0,0,1,2000,1999,7.606724456883929
0,0,0,1,2000,2001,8.652788410038339
0,0,0,1,2000,2002,10.732694608713839
0,0,0,1,2000,2003,8.349280628929941
0,0,0,1,2000,2004,9.45132566873475
0,0,0,1,2000,2005,7.806423165005228
0,0,0,1,2000,2006,9.386983025583827
0,0,0,1,2000,2007,10.607520967445101
0,0,0,1,2000,2008,9.313682721645172
0,0,0,1,2000,2009,9.304514624607876
0,0,0,1,2000,2010,6.3417865367723945
0,0,0,1,2000,2011,11.944756820494947
0,0,0,1,2000,2012,8.847254836249563
0,0,0,1,2000,2013,6.550314126315788
0,1,0,0,2001,1981,-3.7728429348204924
0,1,0,0,2001,1982,-0.8867042384105934
0,1,0,0,2001,1983,-2.9423737539212236
0,1,0,0,2001,1984,-2.95383101429069
0,1,0,0,2001,1985,-5.858126057859879
0,1,0,0,2001,1986,-4.989522976646913
0,1,0,0,2001,1987,-4.825987863367023
0,1,0,0,2001,1988,0.4826130428720844
0,1,0,0,2001,1989,0.2130888602300496
0,1,0,0,2001,1990,1.3319372394562607
0,1,0,0,2001,1991,-2.6301449634018774
0,1,0,0,2001,1992,-1.1369517950505388
0,1,0,0,2001,1993,-1.3372310003485526
0,1,0,0,2001,1994,3.213669159986061
0,1,0,0,2001,1995,0.6519234646218214
0,1,0,0,2001,1996,-1.9102822377134876
0,1,0,0,2001,1997,1.4359454932032094
0,1,0,0,2001,1998,-0.2865818543046329
0,1,0,0,2001,1999,-0.8557053398396638
0,1,0,0,2001,2000,3.0976367305681456
0,1,0,0,2001,2002,3.0031561171139813
0,1,0,0,2001,2003,0.03593498082955954
0,1,0,0,2001,2004,1.3912698570930648
0,1,0,0,2001,2005,-0.6035138584872745
0,1,0,0,2001,2006,1.3076012896479658
0,1,0,0,2001,2007,2.9262257859881524
0,1,0,0,2001,2008,1.4067015475775564
0,1,0,0,2001,2009,1.2078776507493945
0,1,0,0,2001,2010,-2.30409563611014
0,1,0,0,2001,2011,4.462628741721858
0,1,0,0,2001,2012,0.6949141652143638
0,1,0,0,2001,2013,-2.0585016033461097
0,0,0,0,2001,1981,-4.141957727431159
0,0,0,0,2001,1982,-1.3436261554548599
0,0,0,0,2001,1983,-3.3098901917044268
0,0,0,0,2001,1984,-3.3041224119902415
0,0,0,0,2001,1985,-6.300533286859533
0,0,0,0,2001,1986,-5.3535445660508865
0,0,0,0,2001,1987,-5.1767370094109415
0,0,0,0,2001,1988,-0.006876765423490052
0,0,0,0,2001,1989,-0.23779273614499544
0,0,0,0,2001,1990,0.7757667479958165
0,0,0,0,2001,1991,-3.020545806901359
0,0,0,0,2001,1992,-1.6235392680376444
0,0,0,0,2001,1993,-1.8167301498780053
0,0,0,0,2001,1994,2.660592987103522
0,0,0,0,2001,1995,0.11137965841756815
0,0,0,0,2001,1996,-2.3661079679330763
0,0,0,0,2001,1997,0.8186219309864078
0,0,0,0,2001,1998,-0.7260972882537474
0,0,0,0,2001,1999,-1.3297190379923314
0,0,0,0,2001,2000,2.4646676612059975
0,0,0,0,2001,2002,2.4618631997211597
0,0,0,0,2001,2003,-0.5312651376786323
0,0,0,0,2001,2004,0.8346596863018501
0,0,0,0,2001,2005,-1.1153429905890557
0,0,0,0,2001,2006,0.7270383827117468
0,0,0,0,2001,2007,2.243131014290693
0,0,0,0,2001,2008,0.8110517671662623
0,0,0,0,2001,2009,0.5668249564308113
0,0,0,0,2001,2010,-2.7908705751132787
0,0,0,0,2001,2011,3.7565584663645883
0,0,0,0,2001,2012,0.15265455559428337
0,0,0,0,2001,2013,-2.475191355873126
0,1,0,1,2001,1981,3.1555697525270157
0,1,0,1,2001,1982,5.846563855001746
0,1,0,1,2001,1983,3.9231007947019876
0,1,0,1,2001,1984,3.8220701638201477
0,1,0,1,2001,1985,1.1869958940397363
0,1,0,1,2001,1986,1.9745240641338473
0,1,0,1,2001,1987,2.069074695015686
0,1,0,1,2001,1988,7.2096269989543424
0,1,0,1,2001,1989,7.031206029975602
0,1,0,1,2001,1990,8.06740448239805
0,1,0,1,2001,1991,4.222149745555946
0,1,0,1,2001,1992,5.653286392471247
0,1,0,1,2001,1993,5.421200453119554
0,1,0,1,2001,1994,9.795610770303243
0,1,0,1,2001,1995,7.344371397699549
0,1,0,1,2001,1996,4.890600857441621
0,1,0,1,2001,1997,8.14556802370164
0,1,0,1,2001,1998,6.43402588358313
0,1,0,1,2001,1999,6.014814980829558
0,1,0,1,2001,2000,9.761467863367029
0,1,0,1,2001,2002,9.610143638898572
0,1,0,1,2001,2003,6.93903523875915
0,1,0,1,2001,2004,8.175323924712444
0,1,0,1,2001,2005,6.276217894736843
0,1,0,1,2001,2006,8.12490083652841
0,1,0,1,2001,2007,9.602686406413385
0,1,0,1,2001,2008,8.047478124782158
0,1,0,1,2001,2009,8.088238055071454
0,1,0,1,2001,2010,4.590373656326246
0,1,0,1,2001,2011,11.140953482049497
0,1,0,1,2001,2012,7.485988044614852
0,1,0,1,2001,2013,4.762173837574071
0,0,0,1,2001,1981,3.885617033809691
0,0,0,1,2001,1982,6.509273945625654
0,0,0,1,2001,1983,4.654517556639944
0,0,0,1,2001,1984,4.572360010456604
0,0,0,1,2001,1985,1.8477033356570225
0,0,0,1,2001,1986,2.7051495538515162
0,0,0,1,2001,1987,2.8176886406413417
0,0,0,1,2001,1988,7.833515813872429
0,0,0,1,2001,1989,7.692815416521438
0,0,0,1,2001,1990,8.6320510247473
0,0,0,1,2001,1991,4.936309846636459
0,0,0,1,2001,1992,6.285349930289299
0,0,0,1,2001,1993,6.061248236319276
0,0,0,1,2001,1994,10.369650941094461
0,0,0,1,2001,1995,7.924344227953993
0,0,0,1,2001,1996,5.54534778319972
0,0,0,1,2001,1997,8.651999215754621
0,0,0,1,2001,1998,7.103121864761244
0,0,0,1,2001,1999,6.650712161031719
0,0,0,1,2001,2000,10.263280163820145
0,0,0,1,2001,2002,10.196019766469156
0,0,0,1,2001,2003,7.492879522481703
0,0,0,1,2001,2004,8.742759871035204
0,0,0,1,2001,2005,6.877199717671662
0,0,0,1,2001,2006,8.669785901010808
0,0,0,1,2001,2007,10.05405453816661
0,0,0,1,2001,2008,8.586652628093415
0,0,0,1,2001,2009,8.576254663645873
0,0,0,1,2001,2010,5.216087441617288
0,0,0,1,2001,2011,11.570675688393171
0,0,0,1,2001,2012,8.057655151620777
0,0,0,1,2001,2013,5.452588243290348
0,1,0,1,2001,1981,7.0749128206343705
0,1,0,1,2001,1982,9.447617296061347
0,1,0,1,2001,1983,7.751660621261764
0,1,0,1,2001,1984,7.66257984970373
0,1,0,1,2001,1985,5.339181029487627
0,1,0,1,2001,1986,6.03356070909725
0,1,0,1,2001,1987,6.116927930568145
0,1,0,1,2001,1988,10.649457919553852
0,1,0,1,2001,1989,10.492140504426631
0,1,0,1,2001,1990,11.405777854025796
0,1,0,1,2001,1991,8.015338190589059
0,1,0,1,2001,1992,9.277200614011853
0,1,0,1,2001,1993,9.072565699825725
0,1,0,1,2001,1994,12.929572643569188
0,1,0,1,2001,1995,10.768264808365284
0,1,0,1,2001,1996,8.604725194004882
0,1,0,1,2001,1997,11.474696241477865
0,1,0,1,2001,1998,9.965594571488325
0,1,0,1,2001,1999,9.595967752387594
0,1,0,1,2001,2000,12.899468146113627
0,1,0,1,2001,2002,12.766042484210528
0,1,0,1,2001,2003,10.410871637504357
0,1,0,1,2001,2004,11.500932629905893
0,1,0,1,2001,2005,9.826452039316838
0,1,0,1,2001,2006,11.456473558452423
0,1,0,1,2001,2007,12.759467290623911
0,1,0,1,2001,2008,11.388208373370512
0,1,0,1,2001,2009,11.424147234855353
0,1,0,1,2001,2010,8.340008739212271
0,1,0,1,2001,2011,14.115788795259677
0,1,0,1,2001,2012,10.89313110324155
0,1,0,1,2001,2013,8.49148846260021
0,0,0,1,2001,1981,7.633351256465669
0,0,0,1,2001,1982,9.946683159149533
0,0,0,1,2001,1983,8.311306556570235
0,0,0,1,2001,1984,8.238866571070062
0,0,0,1,2001,1985,5.8364811132798895
0,0,0,1,2001,1986,6.5925089621470905
0,0,0,1,2001,1987,6.691736975531546
0,0,0,1,2001,1988,11.114294264900662
0,0,0,1,2001,1989,10.990235850679682
0,0,0,1,2001,1990,11.818379075217845
0,0,0,1,2001,1991,8.559768578459394
0,0,0,1,2001,1992,9.74924477922621
0,0,0,1,2001,1993,9.55164973342628
0,0,0,1,2001,1994,13.350456422028582
0,0,0,1,2001,1995,11.194379536145
0,0,0,1,2001,1996,9.096769769675848
0,0,0,1,2001,1997,11.835967806901362
0,0,0,1,2001,1998,10.470291002718719
0,0,0,1,2001,1999,10.071392118089927
0,0,0,1,2001,2000,13.256667136563262
0,0,0,1,2001,2002,13.197362269919836
0,0,0,1,2001,2003,10.813948290135938
0,0,0,1,2001,2004,11.915993329940749
0,0,0,1,2001,2005,10.271090826211223
0,0,0,1,2001,2006,11.851650686789824
0,0,0,1,2001,2007,13.072188628651098
0,0,0,1,2001,2008,11.778350382851167
0,0,0,1,2001,2009,11.769182285813875
0,0,0,1,2001,2010,8.806454197978391
0,0,0,1,2001,2011,14.409424481700945
0,0,0,1,2001,2012,11.311922497455562
0,0,0,1,2001,2013,9.014981787521785
0,1,0,0,2002,1981,-6.234706134541652
0,1,0,0,2002,1982,-3.348567438131753
0,1,0,0,2002,1983,-5.404236953642383
0,1,0,0,2002,1984,-5.415694214011849
0,1,0,0,2002,1985,-8.319989257581039
0,1,0,0,2002,1986,-7.4513861763680715
0,1,0,0,2002,1987,-7.287851063088182
0,1,0,0,2002,1988,-1.9792501568490748
0,1,0,0,2002,1989,-2.24877433949111
0,1,0,0,2002,1990,-1.1299259602648986
0,1,0,0,2002,1991,-5.092008163123037
0,1,0,0,2002,1992,-3.598814994771698
0,1,0,0,2002,1993,-3.799094200069711
0,1,0,0,2002,1994,0.751805960264902
0,1,0,0,2002,1995,-1.8099397350993383
0,1,0,0,2002,1996,-4.372145437434647
0,1,0,0,2002,1997,-1.0259177065179501
0,1,0,0,2002,1998,-2.7484450540257925
0,1,0,0,2002,1999,-3.317568539560823
0,1,0,0,2002,2000,0.6357735308469863
0,1,0,0,2002,2001,-1.9982888741721843
0,1,0,0,2002,2003,-2.4259282188916
0,1,0,0,2002,2004,-1.0705933426280942
0,1,0,0,2002,2005,-3.065377058208434
0,1,0,0,2002,2006,-1.1542619100731937
0,1,0,0,2002,2007,0.4643625862669933
0,1,0,0,2002,2008,-1.055161652143603
0,1,0,0,2002,2009,-1.2539855489717653
0,1,0,0,2002,2010,-4.765958835831299
0,1,0,0,2002,2011,2.0007655420006984
0,1,0,0,2002,2012,-1.7669490345067957
0,1,0,0,2002,2013,-4.520364803067269
0,0,0,0,2002,1981,-6.603820927152318
0,0,0,0,2002,1982,-3.8054893551760194
0,0,0,0,2002,1983,-5.771753391425586
0,0,0,0,2002,1984,-5.7659856117114
0,0,0,0,2002,1985,-8.762396486580693
0,0,0,0,2002,1986,-7.815407765772045
0,0,0,0,2002,1987,-7.638600209132102
0,0,0,0,2002,1988,-2.4687399651446498
0,0,0,0,2002,1989,-2.699655935866155
0,0,0,0,2002,1990,-1.686096451725343
0,0,0,0,2002,1991,-5.482409006622519
0,0,0,0,2002,1992,-4.085402467758804
0,0,0,0,2002,1993,-4.278593349599165
0,0,0,0,2002,1994,0.19872978738236216
0,0,0,0,2002,1995,-2.3504835413035914
0,0,0,0,2002,1996,-4.827971167654236
0,0,0,0,2002,1997,-1.6432412687347515
0,0,0,0,2002,1998,-3.1879604879749066
0,0,0,0,2002,1999,-3.791582237713491
0,0,0,0,2002,2000,0.0028044614848379223
0,0,0,0,2002,2001,-2.4618631997211597
0,0,0,0,2002,2003,-2.9931283373997917
0,0,0,0,2002,2004,-1.6272035134193095
0,0,0,0,2002,2005,-3.577206190310215
0,0,0,0,2002,2006,-1.7348248170094127
0,0,0,0,2002,2007,-0.21873218543046638
0,0,0,0,2002,2008,-1.650811432554897
0,0,0,0,2002,2009,-1.895038243290348
0,0,0,0,2002,2010,-5.2527337748344385
0,0,0,0,2002,2011,1.2946952666434286
0,0,0,0,2002,2012,-2.309208644126876
0,0,0,0,2002,2013,-4.937054555594286
0,1,0,1,2002,1981,0.6937065528058557
0,1,0,1,2002,1982,3.3847006552805867
0,1,0,1,2002,1983,1.4612375949808278
0,1,0,1,2002,1984,1.3602069640989878
0,1,0,1,2002,1985,-1.2748673056814237
0,1,0,1,2002,1986,-0.4873391355873126
0,1,0,1,2002,1987,-0.39278850470547283
0,1,0,1,2002,1988,4.747763799233184
0,1,0,1,2002,1989,4.569342830254442
0,1,0,1,2002,1990,5.6055412826768904
0,1,0,1,2002,1991,1.7602865458347856
0,1,0,1,2002,1992,3.1914231927500882
0,1,0,1,2002,1993,2.9593372533983953
0,1,0,1,2002,1994,7.333747570582083
0,1,0,1,2002,1995,4.88250819797839
0,1,0,1,2002,1996,2.4287376577204616
0,1,0,1,2002,1997,5.683704823980482
0,1,0,1,2002,1998,3.972162683861972
0,1,0,1,2002,1999,3.5529517811083986
0,1,0,1,2002,2000,7.2996046636458685
0,1,0,1,2002,2001,4.725794137330078
0,1,0,1,2002,2003,4.477172039037991
0,1,0,1,2002,2004,5.713460724991286
0,1,0,1,2002,2005,3.814354695015683
0,1,0,1,2002,2006,5.66303763680725
0,1,0,1,2002,2007,7.140823206692225
0,1,0,1,2002,2008,5.585614925060998
0,1,0,1,2002,2009,5.626374855350294
0,1,0,1,2002,2010,2.128510456605087
0,1,0,1,2002,2011,8.679090282328337
0,1,0,1,2002,2012,5.024124844893692
0,1,0,1,2002,2013,2.300310637852911
0,0,0,1,2002,1981,1.4237538340885323
0,0,0,1,2002,1982,4.047410745904494
0,0,0,1,2002,1983,2.192654356918785
0,0,0,1,2002,1984,2.1104968107354445
0,0,0,1,2002,1985,-0.6141598640641361
0,0,0,1,2002,1986,0.24328635413035712
0,0,0,1,2002,1987,0.35582544092018253
0,0,0,1,2002,1988,5.3716526141512695
0,0,0,1,2002,1989,5.230952216800278
0,0,0,1,2002,1990,6.170187825026141
0,0,0,1,2002,1991,2.4744466469152995
0,0,0,1,2002,1992,3.8234867305681397
0,0,0,1,2002,1993,3.5993850365981164
0,0,0,1,2002,1994,7.907787741373301
0,0,0,1,2002,1995,5.462481028232834
0,0,0,1,2002,1996,3.083484583478561
0,0,0,1,2002,1997,6.190136016033463
0,0,0,1,2002,1998,4.641258665040084
0,0,0,1,2002,1999,4.18884896131056
0,0,0,1,2002,2000,7.801416964098987
0,0,0,1,2002,2001,5.37523856047403
0,0,0,1,2002,2003,5.031016322760543
0,0,0,1,2002,2004,6.2808966713140455
0,0,0,1,2002,2005,4.415336517950503
0,0,0,1,2002,2006,6.207922701289649
0,0,0,1,2002,2007,7.592191338445452
0,0,0,1,2002,2008,6.124789428372255
0,0,0,1,2002,2009,6.114391463924713
0,0,0,1,2002,2010,2.7542242418961282
0,0,0,1,2002,2011,9.108812488672012
0,0,0,1,2002,2012,5.595791951899617
0,0,0,1,2002,2013,2.990725043569189
0,1,0,1,2002,1981,4.613049620913211
0,1,0,1,2002,1982,6.985754096340188
0,1,0,1,2002,1983,5.289797421540605
0,1,0,1,2002,1984,5.200716649982571
0,1,0,1,2002,1985,2.8773178297664677
0,1,0,1,2002,1986,3.5716975093760905
0,1,0,1,2002,1987,3.655064730846986
0,1,0,1,2002,1988,8.187594719832692
0,1,0,1,2002,1989,8.03027730470547
0,1,0,1,2002,1990,8.943914654304637
0,1,0,1,2002,1991,5.5534749908679
0,1,0,1,2002,1992,6.815337414290695
0,1,0,1,2002,1993,6.610702500104566
0,1,0,1,2002,1994,10.467709443848028
0,1,0,1,2002,1995,8.306401608644125
0,1,0,1,2002,1996,6.142861994283721
0,1,0,1,2002,1997,9.012833041756707
0,1,0,1,2002,1998,7.503731371767165
0,1,0,1,2002,1999,7.134104552666435
0,1,0,1,2002,2000,10.43760494639247
0,1,0,1,2002,2001,8.168223623004533
0,1,0,1,2002,2003,7.949008437783197
0,1,0,1,2002,2004,9.039069430184734
0,1,0,1,2002,2005,7.364588839595679
0,1,0,1,2002,2006,8.994610358731265
0,1,0,1,2002,2007,10.297604090902754
0,1,0,1,2002,2008,8.926345173649352
0,1,0,1,2002,2009,8.962284035134193
0,1,0,1,2002,2010,5.878145539491112
0,1,0,1,2002,2011,11.653925595538517
0,1,0,1,2002,2012,8.431267903520391
0,1,0,1,2002,2013,6.029625262879049
0,0,0,1,2002,1981,5.1714880567445105
0,0,0,1,2002,1982,7.484819959428374
0,0,0,1,2002,1983,5.849443356849075
0,0,0,1,2002,1984,5.7770033713489015
0,0,0,1,2002,1985,3.3746179135587298
0,0,0,1,2002,1986,4.130645762425931
0,0,0,1,2002,1987,4.229873775810387
0,0,0,1,2002,1988,8.652431065179503
0,0,0,1,2002,1989,8.528372650958522
0,0,0,1,2002,1990,9.356515875496687
0,0,0,1,2002,1991,6.0979053787382345
0,0,0,1,2002,1992,7.287381579505052
0,0,0,1,2002,1993,7.08978653370512
0,0,0,1,2002,1994,10.888593222307422
0,0,0,1,2002,1995,8.732516336423842
0,0,0,1,2002,1996,6.63490656995469
0,0,0,1,2002,1997,9.374104607180202
0,0,0,1,2002,1998,8.00842780299756
0,0,0,1,2002,1999,7.609528918368768
0,0,0,1,2002,2000,10.794803936842104
0,0,0,1,2002,2001,8.655592871523176
0,0,0,1,2002,2003,8.35208509041478
0,0,0,1,2002,2004,9.454130130219589
0,0,0,1,2002,2005,7.809227626490065
0,0,0,1,2002,2006,9.389787487068665
0,0,0,1,2002,2007,10.610325428929938
0,0,0,1,2002,2008,9.31648718313001
0,0,0,1,2002,2009,9.307319086092715
0,0,0,1,2002,2010,6.344590998257233
0,0,0,1,2002,2011,11.947561281979786
0,0,0,1,2002,2012,8.850059297734402
0,0,0,1,2002,2013,6.553118587800626
0,1,0,0,2003,1981,-3.24157779714186
0,1,0,0,2003,1982,-0.35543910073196117
0,1,0,0,2003,1983,-2.411108616242591
0,1,0,0,2003,1984,-2.4225658766120577
0,1,0,0,2003,1985,-5.326860920181247
0,1,0,0,2003,1986,-4.45825783896828
0,1,0,0,2003,1987,-4.294722725688391
0,1,0,0,2003,1988,1.0138781805507169
0,1,0,0,2003,1989,0.7443539979086817
0,1,0,0,2003,1990,1.863202377134893
0,1,0,0,2003,1991,-2.098879825723245
0,1,0,0,2003,1992,-0.6056866573719064
0,1,0,0,2003,1993,-0.8059658626699199
0,1,0,0,2003,1994,3.7449342976646935
0,1,0,0,2003,1995,1.1831886023004536
0,1,0,0,2003,1996,-1.3790171000348552
0,1,0,0,2003,1997,1.9672106308818418
0,1,0,0,2003,1998,0.2446832833739994
0,1,0,0,2003,1999,-0.3244402021610314
0,1,0,0,2003,2000,3.628901868246778
0,1,0,0,2003,2001,0.9948394632276074
0,1,0,0,2003,2002,3.5344212547926133
0,1,0,0,2003,2004,1.922534994771697
0,1,0,0,2003,2005,-0.07224872080864217
0,1,0,0,2003,2006,1.838866427326598
0,1,0,0,2003,2007,3.457490923666785
0,1,0,0,2003,2008,1.9379666852561888
0,1,0,0,2003,2009,1.7391427884280266
0,1,0,0,2003,2010,-1.7728304984315075
0,1,0,0,2003,2011,4.99389387940049
0,1,0,0,2003,2012,1.2261793028929961
0,1,0,0,2003,2013,-1.5272364656674775
0,0,0,0,2003,1981,-3.610692589752527
0,0,0,0,2003,1982,-0.8123610177762277
0,0,0,0,2003,1983,-2.7786250540257944
0,0,0,0,2003,1984,-2.772857274311609
0,0,0,0,2003,1985,-5.769268149180901
0,0,0,0,2003,1986,-4.822279428372254
0,0,0,0,2003,1987,-4.64547187173231
0,0,0,0,2003,1988,0.5243883722551422
0,0,0,0,2003,1989,0.29347240153363685
0,0,0,0,2003,1990,1.3070318856744487
0,0,0,0,2003,1991,-2.489280669222727
0,0,0,0,2003,1992,-1.0922741303590122
0,0,0,0,2003,1993,-1.2854650121993731
0,0,0,0,2003,1994,3.1918581247821542
0,0,0,0,2003,1995,0.6426447960962004
0,0,0,0,2003,1996,-1.8348428302544446
0,0,0,0,2003,1997,1.3498870686650402
0,0,0,0,2003,1998,-0.19483215057511521
0,0,0,0,2003,1999,-0.7984539003136992
0,0,0,0,2003,2000,2.99593279888463
0,0,0,0,2003,2001,0.5312651376786323
0,0,0,0,2003,2002,2.9931283373997917
0,0,0,0,2003,2004,1.3659248239804824
0,0,0,0,2003,2005,-0.5840778529104234
0,0,0,0,2003,2006,1.2583035203903792
0,0,0,0,2003,2007,2.7743961519693254
0,0,0,0,2003,2008,1.3423169048448946
0,0,0,0,2003,2009,1.0980900941094436
0,0,0,0,2003,2010,-2.2596054374346464
0,0,0,0,2003,2011,4.28782360404322
0,0,0,0,2003,2012,0.6839196932729157
0,0,0,0,2003,2013,-1.943926218194494
0,1,0,1,2003,1981,3.686834890205648
0,1,0,1,2003,1982,6.377828992680379
0,1,0,1,2003,1983,4.45436593238062
0,1,0,1,2003,1984,4.35333530149878
0,1,0,1,2003,1985,1.718261031718368
0,1,0,1,2003,1986,2.5057892018124788
0,1,0,1,2003,1987,2.600339832694319
0,1,0,1,2003,1988,7.740892136632976
0,1,0,1,2003,1989,7.562471167654234
0,1,0,1,2003,1990,8.598669620076683
0,1,0,1,2003,1991,4.753414883234578
0,1,0,1,2003,1992,6.1845515301498795
0,1,0,1,2003,1993,5.9524655907981865
0,1,0,1,2003,1994,10.326875907981876
0,1,0,1,2003,1995,7.875636535378182
0,1,0,1,2003,1996,5.421865995120253
0,1,0,1,2003,1997,8.676833161380273
0,1,0,1,2003,1998,6.965291021261764
0,1,0,1,2003,1999,6.54608011850819
0,1,0,1,2003,2000,10.29273300104566
0,1,0,1,2003,2001,7.71892247472987
0,1,0,1,2003,2002,10.141408776577203
0,1,0,1,2003,2004,8.706589062391078
0,1,0,1,2003,2005,6.807483032415475
0,1,0,1,2003,2006,8.656165974207042
0,1,0,1,2003,2007,10.13395154409202
0,1,0,1,2003,2008,8.57874326246079
0,1,0,1,2003,2009,8.619503192750086
0,1,0,1,2003,2010,5.121638794004879
0,1,0,1,2003,2011,11.67221861972813
0,1,0,1,2003,2012,8.017253182293484
0,1,0,1,2003,2013,5.293438975252704
0,0,0,1,2003,1981,4.416882171488323
0,0,0,1,2003,1982,7.040539083304286
0,0,0,1,2003,1983,5.1857826943185765
0,0,0,1,2003,1984,5.103625148135237
0,0,0,1,2003,1985,2.3789684733356555
0,0,0,1,2003,1986,3.2364146915301486
0,0,0,1,2003,1987,3.348953778319974
0,0,0,1,2003,1988,8.364780951551062
0,0,0,1,2003,1989,8.224080554200071
0,0,0,1,2003,1990,9.163316162425932
0,0,0,1,2003,1991,5.467574984315092
